date_local,player_name,player_id,oz_id,steamid64,message_text,logs.tf
2025-09-17 22:05,trippyCD,5732,5728,76561197994110447,spoon you are a MORON!,https://logs.tf/3934184
2025-09-17 23:33,cookie,5549,5545,76561198156148323,nigga im outta ammo,https://logs.tf/3934203
2025-09-17 23:44,MEMORIES,594,554,76561198120920913,AHAHA DOT AD BITCH,https://logs.tf/3934214
2025-09-17 23:44,MEMORIES,594,554,76561198120920913,lucky cunt,https://logs.tf/3934214
2025-09-18 00:01,[GN92] Cha1r,4494,4458,76561198984387837,nigga,https://logs.tf/3934212
2025-09-18 06:29,An_Kangaroo,3196,3160,76561198159217070,bruh should have switched and let me med retard,https://logs.tf/3934438
2025-09-18 06:30,An_Kangaroo,3196,3160,76561198159217070,bruh should have switched and let me med retard,https://logs.tf/3934439
